country_code,iso3,year,indicator_code,value
CTY105,ARM,2014,SE.PRM.ENRR,86.7
CTY105,ARM,2015,SE.PRM.ENRR,80.9
CTY105,ARM,2016,SE.PRM.ENRR,100.0
CTY105,ARM,2017,SE.PRM.ENRR,73.1
CTY105,ARM,2018,SE.PRM.ENRR,97.0
CTY105,ARM,2019,SE.PRM.ENRR,91.2
CTY106,AUS,2010,SE.PRM.ENRR,87.8
CTY106,AUS,2011,SE.PRM.ENRR,100.0
CTY106,AUS,2012,SE.PRM.ENRR,88.6
CTY106,AUS,2013,SE.PRM.ENRR,77.4
CTY106,AUS,2014,SE.PRM.ENRR,88.5
CTY106,AUS,2015,SE.PRM.ENRR,82.8
CTY106,AUS,2016,SE.PRM.ENRR,91.0
CTY106,AUS,2017,SE.PRM.ENRR,94.8
CTY106,AUS,2018,SE.PRM.ENRR,74.7
CTY106,AUS,2019,SE.PRM.ENRR,99.3
CTY107,AUS,2010,SE.PRM.ENRR,81.9
CTY107,AUS,2011,SE.PRM.ENRR,90.3
CTY107,AUS,2012,SE.PRM.ENRR,92.4
CTY107,AUS,2013,SE.PRM.ENRR,89.4
CTY107,AUS,2014,SE.PRM.ENRR,83.7
CTY107,AUS,2015,SE.PRM.ENRR,79.1
CTY107,AUS,2016,SE.PRM.ENRR,81.8
CTY107,AUS,2017,SE.PRM.ENRR,100.0
CTY107,AUS,2018,SE.PRM.ENRR,74.6
CTY107,AUS,2019,SE.PRM.ENRR,76.4
CTY108,AZE,2010,SE.PRM.ENRR,75.8
CTY108,AZE,2011,SE.PRM.ENRR,86.6
CTY108,AZE,2012,SE.PRM.ENRR,66.7
CTY108,AZE,2013,SE.PRM.ENRR,68.8
CTY108,AZE,2014,SE.PRM.ENRR,81.9
CTY108,AZE,2015,SE.PRM.ENRR,69.5
CTY108,AZE,2016,SE.PRM.ENRR,70.5
CTY108,AZE,2017,SE.PRM.ENRR,69.6
CTY108,AZE,2018,SE.PRM.ENRR,74.8
CTY108,AZE,2019,SE.PRM.ENRR,93.8
CTY109,BAH,2010,SE.PRM.ENRR,96.5
CTY109,BAH,2011,SE.PRM.ENRR,100.0
CTY109,BAH,2012,SE.PRM.ENRR,100.0
CTY109,BAH,2013,SE.PRM.ENRR,94.4
CTY109,BAH,2014,SE.PRM.ENRR,97.3
CTY109,BAH,2015,SE.PRM.ENRR,86.6
CTY109,BAH,2016,SE.PRM.ENRR,91.2
CTY109,BAH,2017,SE.PRM.ENRR,100.0
CTY109,BAH,2018,SE.PRM.ENRR,89.5
CTY109,BAH,2019,SE.PRM.ENRR,98.8
CTY110,BAH,2010,SE.PRM.ENRR,73.8
CTY110,BAH,2011,SE.PRM.ENRR,77.0
CTY110,BAH,2012,SE.PRM.ENRR,88.7
CTY110,BAH,2013,SE.PRM.ENRR,86.8
CTY110,BAH,2014,SE.PRM.ENRR,77.6
CTY110,BAH,2015,SE.PRM.ENRR,100.0
CTY110,BAH,2016,SE.PRM.ENRR,87.1
CTY110,BAH,2017,SE.PRM.ENRR,79.7
CTY110,BAH,2018,SE.PRM.ENRR,86.8
CTY110,BAH,2019,SE.PRM.ENRR,85.3
CTY111,BAN,2010,SE.PRM.ENRR,87.3
CTY111,BAN,2011,SE.PRM.ENRR,65.9
CTY111,BAN,2012,SE.PRM.ENRR,100.0
CTY111,BAN,2013,SE.PRM.ENRR,100.0
CTY111,BAN,2014,SE.PRM.ENRR,100.0
CTY111,BAN,2015,SE.PRM.ENRR,88.9
CTY111,BAN,2016,SE.PRM.ENRR,92.9
CTY111,BAN,2017,SE.PRM.ENRR,74.6
CTY111,BAN,2018,SE.PRM.ENRR,95.0
CTY111,BAN,2019,SE.PRM.ENRR,88.0
CTY112,BAR,2010,SE.PRM.ENRR,79.5
CTY112,BAR,2011,SE.PRM.ENRR,95.4
CTY112,BAR,2012,SE.PRM.ENRR,95.8
CTY112,BAR,2013,SE.PRM.ENRR,85.7
CTY112,BAR,2014,SE.PRM.ENRR,90.3
CTY112,BAR,2015,SE.PRM.ENRR,72.6
CTY112,BAR,2016,SE.PRM.ENRR,99.9
CTY112,BAR,2017,SE.PRM.ENRR,74.2
CTY112,BAR,2018,SE.PRM.ENRR,76.5
CTY112,BAR,2019,SE.PRM.ENRR,85.7
CTY113,BEL,2010,SE.PRM.ENRR,98.4
CTY113,BEL,2011,SE.PRM.ENRR,98.4
CTY113,BEL,2012,SE.PRM.ENRR,84.9
CTY113,BEL,2013,SE.PRM.ENRR,94.3
CTY113,BEL,2014,SE.PRM.ENRR,64.7
CTY113,BEL,2015,SE.PRM.ENRR,76.4
CTY113,BEL,2016,SE.PRM.ENRR,76.6
CTY113,BEL,2017,SE.PRM.ENRR,100.0
CTY113,BEL,2018,SE.PRM.ENRR,92.9
CTY113,BEL,2019,SE.PRM.ENRR,87.2
CTY114,BEL,2010,SE.PRM.ENRR,88.4
CTY114,BEL,2011,SE.PRM.ENRR,100.0
CTY114,BEL,2012,SE.PRM.ENRR,83.0
CTY114,BEL,2013,SE.PRM.ENRR,69.2
CTY114,BEL,2014,SE.PRM.ENRR,98.0
CTY114,BEL,2015,SE.PRM.ENRR,87.2
CTY114,BEL,2016,SE.PRM.ENRR,96.4
CTY114,BEL,2017,SE.PRM.ENRR,84.5
CTY114,BEL,2018,SE.PRM.ENRR,74.9
CTY114,BEL,2019,SE.PRM.ENRR,89.8
CTY115,BEL,2010,SE.PRM.ENRR,85.1
CTY115,BEL,2011,SE.PRM.ENRR,87.2
CTY115,BEL,2012,SE.PRM.ENRR,100.0
CTY115,BEL,2013,SE.PRM.ENRR,71.8
CTY115,BEL,2014,SE.PRM.ENRR,88.4
CTY115,BEL,2015,SE.PRM.ENRR,75.2
CTY115,BEL,2016,SE.PRM.ENRR,53.9
CTY115,BEL,2017,SE.PRM.ENRR,84.4
CTY115,BEL,2018,SE.PRM.ENRR,85.4
CTY115,BEL,2019,SE.PRM.ENRR,92.5
CTY116,BEN,2010,SE.PRM.ENRR,82.4
CTY116,BEN,2011,SE.PRM.ENRR,67.1
CTY116,BEN,2012,SE.PRM.ENRR,75.1
CTY116,BEN,2013,SE.PRM.ENRR,100.0
CTY116,BEN,2014,SE.PRM.ENRR,75.0
CTY116,BEN,2015,SE.PRM.ENRR,100.0
CTY116,BEN,2016,SE.PRM.ENRR,97.6
CTY116,BEN,2017,SE.PRM.ENRR,81.2
CTY116,BEN,2018,SE.PRM.ENRR,76.3
CTY116,BEN,2019,SE.PRM.ENRR,97.6
CTY117,BHU,2010,SE.PRM.ENRR,82.1
CTY117,BHU,2011,SE.PRM.ENRR,66.5
CTY117,BHU,2012,SE.PRM.ENRR,91.7
CTY117,BHU,2013,SE.PRM.ENRR,90.0
CTY117,BHU,2014,SE.PRM.ENRR,98.7
CTY117,BHU,2015,SE.PRM.ENRR,89.2
CTY117,BHU,2016,SE.PRM.ENRR,78.4
CTY117,BHU,2017,SE.PRM.ENRR,100.0
CTY117,BHU,2018,SE.PRM.ENRR,100.0
CTY117,BHU,2019,SE.PRM.ENRR,87.8
CTY118,BOL,2010,SE.PRM.ENRR,85.7
CTY118,BOL,2011,SE.PRM.ENRR,69.1
CTY118,BOL,2012,SE.PRM.ENRR,77.7
CTY118,BOL,2013,SE.PRM.ENRR,94.1
CTY118,BOL,2014,SE.PRM.ENRR,78.3
CTY118,BOL,2015,SE.PRM.ENRR,67.5
CTY118,BOL,2016,SE.PRM.ENRR,100.0
CTY118,BOL,2017,SE.PRM.ENRR,67.4
CTY118,BOL,2018,SE.PRM.ENRR,100.0
CTY118,BOL,2019,SE.PRM.ENRR,81.3
CTY119,BOS,2010,SE.PRM.ENRR,84.0
CTY119,BOS,2011,SE.PRM.ENRR,76.9
CTY119,BOS,2012,SE.PRM.ENRR,94.4
CTY119,BOS,2013,SE.PRM.ENRR,67.7
CTY119,BOS,2014,SE.PRM.ENRR,62.9
CTY119,BOS,2015,SE.PRM.ENRR,100.0
CTY119,BOS,2016,SE.PRM.ENRR,75.4
CTY119,BOS,2017,SE.PRM.ENRR,94.0
CTY119,BOS,2018,SE.PRM.ENRR,72.0
CTY119,BOS,2019,SE.PRM.ENRR,93.5
CTY120,BOT,2010,SE.PRM.ENRR,100.0
CTY120,BOT,2011,SE.PRM.ENRR,78.7
CTY120,BOT,2012,SE.PRM.ENRR,61.8
CTY120,BOT,2013,SE.PRM.ENRR,100.0
CTY120,BOT,2014,SE.PRM.ENRR,96.1
CTY120,BOT,2015,SE.PRM.ENRR,79.3
CTY120,BOT,2016,SE.PRM.ENRR,82.4
CTY120,BOT,2017,SE.PRM.ENRR,71.7
CTY120,BOT,2018,SE.PRM.ENRR,100.0
CTY120,BOT,2019,SE.PRM.ENRR,78.6
CTY121,BRA,2010,SE.PRM.ENRR,68.0
CTY121,BRA,2011,SE.PRM.ENRR,87.6
CTY121,BRA,2012,SE.PRM.ENRR,74.7
CTY121,BRA,2013,SE.PRM.ENRR,72.6
CTY121,BRA,2014,SE.PRM.ENRR,79.8
CTY121,BRA,2015,SE.PRM.ENRR,86.0
CTY121,BRA,2016,SE.PRM.ENRR,68.4
CTY121,BRA,2017,SE.PRM.ENRR,100.0
CTY121,BRA,2018,SE.PRM.ENRR,93.1
CTY121,BRA,2019,SE.PRM.ENRR,80.6
CTY122,BRU,2010,SE.PRM.ENRR,74.2
CTY122,BRU,2011,SE.PRM.ENRR,83.9
CTY122,BRU,2012,SE.PRM.ENRR,95.8
CTY122,BRU,2013,SE.PRM.ENRR,93.9
CTY122,BRU,2014,SE.PRM.ENRR,97.7
CTY122,BRU,2015,SE.PRM.ENRR,79.2
CTY122,BRU,2016,SE.PRM.ENRR,49.9
CTY122,BRU,2017,SE.PRM.ENRR,100.0
CTY122,BRU,2018,SE.PRM.ENRR,83.0
CTY122,BRU,2019,SE.PRM.ENRR,93.0
CTY123,BUL,2010,SE.PRM.ENRR,100.0
CTY123,BUL,2011,SE.PRM.ENRR,100.0
CTY123,BUL,2012,SE.PRM.ENRR,77.2
CTY123,BUL,2013,SE.PRM.ENRR,86.6
CTY123,BUL,2014,SE.PRM.ENRR,100.0
CTY123,BUL,2015,SE.PRM.ENRR,74.9
CTY123,BUL,2016,SE.PRM.ENRR,78.0
CTY123,BUL,2017,SE.PRM.ENRR,77.9
CTY123,BUL,2018,SE.PRM.ENRR,84.7
CTY123,BUL,2019,SE.PRM.ENRR,82.4
CTY124,BUR,2010,SE.PRM.ENRR,77.9
CTY124,BUR,2011,SE.PRM.ENRR,73.4
CTY124,BUR,2012,SE.PRM.ENRR,94.7
CTY124,BUR,2013,SE.PRM.ENRR,100.0
CTY124,BUR,2014,SE.PRM.ENRR,100.0
CTY124,BUR,2015,SE.PRM.ENRR,79.2
CTY124,BUR,2016,SE.PRM.ENRR,95.2
CTY124,BUR,2017,SE.PRM.ENRR,87.8
CTY124,BUR,2018,SE.PRM.ENRR,78.2
CTY124,BUR,2019,SE.PRM.ENRR,93.8
CTY125,BUR,2010,SE.PRM.ENRR,77.6
CTY125,BUR,2011,SE.PRM.ENRR,80.5
CTY125,BUR,2012,SE.PRM.ENRR,68.5
CTY125,BUR,2013,SE.PRM.ENRR,79.4
CTY125,BUR,2014,SE.PRM.ENRR,88.0
CTY125,BUR,2015,SE.PRM.ENRR,100.0
CTY125,BUR,2016,SE.PRM.ENRR,80.8
CTY125,BUR,2017,SE.PRM.ENRR,72.5
CTY125,BUR,2018,SE.PRM.ENRR,100.0
CTY125,BUR,2019,SE.PRM.ENRR,78.9
CTY126,CAM,2010,SE.PRM.ENRR,64.0
CTY126,CAM,2011,SE.PRM.ENRR,86.6
CTY126,CAM,2012,SE.PRM.ENRR,81.1
CTY126,CAM,2013,SE.PRM.ENRR,100.0
CTY126,CAM,2014,SE.PRM.ENRR,90.7
CTY126,CAM,2015,SE.PRM.ENRR,83.2
CTY126,CAM,2016,SE.PRM.ENRR,73.9
CTY126,CAM,2017,SE.PRM.ENRR,89.0
CTY126,CAM,2018,SE.PRM.ENRR,100.0
CTY126,CAM,2019,SE.PRM.ENRR,88.7
CTY127,CAM,2010,SE.PRM.ENRR,74.8
CTY127,CAM,2011,SE.PRM.ENRR,91.5
CTY127,CAM,2012,SE.PRM.ENRR,84.4
CTY127,CAM,2013,SE.PRM.ENRR,90.4
CTY127,CAM,2014,SE.PRM.ENRR,80.7
CTY127,CAM,2015,SE.PRM.ENRR,80.5
CTY127,CAM,2016,SE.PRM.ENRR,80.0
CTY127,CAM,2017,SE.PRM.ENRR,96.3
CTY127,CAM,2018,SE.PRM.ENRR,80.6
CTY127,CAM,2019,SE.PRM.ENRR,79.5
CTY128,CAN,2010,SE.PRM.ENRR,73.7
CTY128,CAN,2011,SE.PRM.ENRR,90.4
CTY128,CAN,2012,SE.PRM.ENRR,88.7
CTY128,CAN,2013,SE.PRM.ENRR,79.6
CTY128,CAN,2014,SE.PRM.ENRR,76.5
CTY128,CAN,2015,SE.PRM.ENRR,100.0
CTY128,CAN,2016,SE.PRM.ENRR,62.4
CTY128,CAN,2017,SE.PRM.ENRR,90.9
CTY128,CAN,2018,SE.PRM.ENRR,100.0
CTY128,CAN,2019,SE.PRM.ENRR,44.4
CTY129,CAP,2010,SE.PRM.ENRR,94.5
CTY129,CAP,2011,SE.PRM.ENRR,82.4
CTY129,CAP,2012,SE.PRM.ENRR,88.1
CTY129,CAP,2013,SE.PRM.ENRR,81.1
CTY129,CAP,2014,SE.PRM.ENRR,97.9
CTY129,CAP,2015,SE.PRM.ENRR,89.4
CTY129,CAP,2016,SE.PRM.ENRR,86.6
CTY129,CAP,2017,SE.PRM.ENRR,74.2
CTY129,CAP,2018,SE.PRM.ENRR,100.0
CTY129,CAP,2019,SE.PRM.ENRR,85.1
CTY130,CHA,2010,SE.PRM.ENRR,100.0
CTY130,CHA,2011,SE.PRM.ENRR,100.0
CTY130,CHA,2012,SE.PRM.ENRR,63.7
CTY130,CHA,2013,SE.PRM.ENRR,77.1
CTY130,CHA,2014,SE.PRM.ENRR,72.6
CTY130,CHA,2015,SE.PRM.ENRR,84.4
CTY130,CHA,2016,SE.PRM.ENRR,87.2
CTY130,CHA,2017,SE.PRM.ENRR,87.8
CTY130,CHA,2018,SE.PRM.ENRR,97.6
CTY130,CHA,2019,SE.PRM.ENRR,100.0
CTY131,CHI,2010,SE.PRM.ENRR,96.6
CTY131,CHI,2011,SE.PRM.ENRR,78.3
CTY131,CHI,2012,SE.PRM.ENRR,75.6
CTY131,CHI,2013,SE.PRM.ENRR,85.0
CTY131,CHI,2014,SE.PRM.ENRR,90.1
CTY131,CHI,2015,SE.PRM.ENRR,82.8
CTY131,CHI,2016,SE.PRM.ENRR,68.9
CTY131,CHI,2017,SE.PRM.ENRR,93.2
CTY131,CHI,2018,SE.PRM.ENRR,80.3
CTY131,CHI,2019,SE.PRM.ENRR,79.9
CTY132,CHI,2010,SE.PRM.ENRR,84.3
CTY132,CHI,2011,SE.PRM.ENRR,82.1
CTY132,CHI,2012,SE.PRM.ENRR,80.6
CTY132,CHI,2013,SE.PRM.ENRR,69.6
CTY132,CHI,2014,SE.PRM.ENRR,83.7
CTY132,CHI,2015,SE.PRM.ENRR,93.4
CTY132,CHI,2016,SE.PRM.ENRR,88.2
CTY132,CHI,2017,SE.PRM.ENRR,96.4
CTY132,CHI,2018,SE.PRM.ENRR,76.3
CTY132,CHI,2019,SE.PRM.ENRR,69.7
CTY133,COL,2010,SE.PRM.ENRR,82.0
CTY133,COL,2011,SE.PRM.ENRR,77.6
CTY133,COL,2012,SE.PRM.ENRR,78.9
CTY133,COL,2013,SE.PRM.ENRR,87.5
CTY133,COL,2014,SE.PRM.ENRR,79.0
CTY133,COL,2015,SE.PRM.ENRR,70.0
CTY133,COL,2016,SE.PRM.ENRR,78.3
CTY133,COL,2017,SE.PRM.ENRR,89.1
CTY133,COL,2018,SE.PRM.ENRR,93.1
CTY133,COL,2019,SE.PRM.ENRR,92.9
CTY134,COM,2010,SE.PRM.ENRR,90.1
CTY134,COM,2011,SE.PRM.ENRR,83.0
CTY134,COM,2012,SE.PRM.ENRR,89.9
CTY134,COM,2013,SE.PRM.ENRR,84.5
CTY134,COM,2014,SE.PRM.ENRR,86.4
CTY134,COM,2015,SE.PRM.ENRR,73.7
CTY134,COM,2016,SE.PRM.ENRR,85.5
CTY134,COM,2017,SE.PRM.ENRR,89.5
CTY134,COM,2018,SE.PRM.ENRR,89.1
CTY134,COM,2019,SE.PRM.ENRR,69.5
CTY135,COS,2010,SE.PRM.ENRR,86.2
CTY135,COS,2011,SE.PRM.ENRR,67.7
CTY135,COS,2012,SE.PRM.ENRR,87.1
CTY135,COS,2013,SE.PRM.ENRR,76.6
CTY135,COS,2014,SE.PRM.ENRR,100.0
CTY135,COS,2015,SE.PRM.ENRR,86.4
CTY135,COS,2016,SE.PRM.ENRR,94.6
CTY135,COS,2017,SE.PRM.ENRR,100.0
CTY135,COS,2018,SE.PRM.ENRR,75.2
CTY135,COS,2019,SE.PRM.ENRR,90.2
CTY136,COT,2010,SE.PRM.ENRR,70.8
CTY136,COT,2011,SE.PRM.ENRR,89.1
CTY136,COT,2012,SE.PRM.ENRR,100.0
CTY136,COT,2013,SE.PRM.ENRR,77.5
CTY136,COT,2014,SE.PRM.ENRR,74.4
CTY136,COT,2015,SE.PRM.ENRR,83.9
CTY136,COT,2016,SE.PRM.ENRR,100.0
CTY136,COT,2017,SE.PRM.ENRR,94.3
CTY136,COT,2018,SE.PRM.ENRR,74.1
CTY136,COT,2019,SE.PRM.ENRR,100.0
CTY137,CRO,2010,SE.PRM.ENRR,65.1
CTY137,CRO,2011,SE.PRM.ENRR,100.0
CTY137,CRO,2012,SE.PRM.ENRR,95.3
CTY137,CRO,2013,SE.PRM.ENRR,100.0
CTY137,CRO,2014,SE.PRM.ENRR,65.2
CTY137,CRO,2015,SE.PRM.ENRR,87.0
CTY137,CRO,2016,SE.PRM.ENRR,83.4
CTY137,CRO,2017,SE.PRM.ENRR,72.9
CTY137,CRO,2018,SE.PRM.ENRR,69.4
CTY137,CRO,2019,SE.PRM.ENRR,91.1
CTY138,CUB,2010,SE.PRM.ENRR,92.2
CTY138,CUB,2011,SE.PRM.ENRR,100.0
CTY138,CUB,2012,SE.PRM.ENRR,79.0
CTY138,CUB,2013,SE.PRM.ENRR,83.3
CTY138,CUB,2014,SE.PRM.ENRR,68.4
CTY138,CUB,2015,SE.PRM.ENRR,100.0
CTY138,CUB,2016,SE.PRM.ENRR,85.8
CTY138,CUB,2017,SE.PRM.ENRR,93.7
CTY138,CUB,2018,SE.PRM.ENRR,94.1
CTY138,CUB,2019,SE.PRM.ENRR,100.0
CTY139,CYP,2010,SE.PRM.ENRR,75.0
CTY139,CYP,2011,SE.PRM.ENRR,93.4
CTY139,CYP,2012,SE.PRM.ENRR,84.7
CTY139,CYP,2013,SE.PRM.ENRR,100.0
CTY139,CYP,2014,SE.PRM.ENRR,75.0
CTY139,CYP,2015,SE.PRM.ENRR,99.1
CTY139,CYP,2016,SE.PRM.ENRR,89.2
CTY139,CYP,2017,SE.PRM.ENRR,88.6
CTY139,CYP,2018,SE.PRM.ENRR,85.6
CTY139,CYP,2019,SE.PRM.ENRR,100.0
CTY140,CZE,2010,SE.PRM.ENRR,88.2
CTY140,CZE,2011,SE.PRM.ENRR,66.7
CTY140,CZE,2012,SE.PRM.ENRR,99.6
CTY140,CZE,2013,SE.PRM.ENRR,97.4
CTY140,CZE,2014,SE.PRM.ENRR,92.0
CTY140,CZE,2015,SE.PRM.ENRR,71.5
CTY140,CZE,2016,SE.PRM.ENRR,73.3
CTY140,CZE,2017,SE.PRM.ENRR,62.5
CTY140,CZE,2018,SE.PRM.ENRR,90.5
CTY140,CZE,2019,SE.PRM.ENRR,68.8
CTY141,DEM,2010,SE.PRM.ENRR,64.4
CTY141,DEM,2011,SE.PRM.ENRR,100.0
CTY141,DEM,2012,SE.PRM.ENRR,94.2
CTY141,DEM,2013,SE.PRM.ENRR,81.0
CTY141,DEM,2014,SE.PRM.ENRR,83.4
CTY141,DEM,2015,SE.PRM.ENRR,56.1
CTY141,DEM,2016,SE.PRM.ENRR,96.0
CTY141,DEM,2017,SE.PRM.ENRR,76.7
CTY141,DEM,2018,SE.PRM.ENRR,89.0
CTY141,DEM,2019,SE.PRM.ENRR,55.1
CTY142,DEN,2010,SE.PRM.ENRR,96.7
CTY142,DEN,2011,SE.PRM.ENRR,76.0
CTY142,DEN,2012,SE.PRM.ENRR,68.5
CTY142,DEN,2013,SE.PRM.ENRR,80.9
CTY142,DEN,2014,SE.PRM.ENRR,77.8
CTY142,DEN,2015,SE.PRM.ENRR,97.9
CTY142,DEN,2016,SE.PRM.ENRR,80.0
CTY142,DEN,2017,SE.PRM.ENRR,100.0
CTY142,DEN,2018,SE.PRM.ENRR,89.0
CTY142,DEN,2019,SE.PRM.ENRR,95.7
CTY143,DJI,2010,SE.PRM.ENRR,85.0
CTY143,DJI,2011,SE.PRM.ENRR,100.0
CTY143,DJI,2012,SE.PRM.ENRR,71.2
CTY143,DJI,2013,SE.PRM.ENRR,86.4
CTY143,DJI,2014,SE.PRM.ENRR,80.2
CTY143,DJI,2015,SE.PRM.ENRR,100.0
CTY143,DJI,2016,SE.PRM.ENRR,100.0
CTY143,DJI,2017,SE.PRM.ENRR,85.0
CTY143,DJI,2018,SE.PRM.ENRR,69.5
CTY143,DJI,2019,SE.PRM.ENRR,90.1
CTY144,DOM,2010,SE.PRM.ENRR,65.0
CTY144,DOM,2011,SE.PRM.ENRR,100.0
CTY144,DOM,2012,SE.PRM.ENRR,79.3
CTY144,DOM,2013,SE.PRM.ENRR,84.6
CTY144,DOM,2014,SE.PRM.ENRR,76.8
CTY144,DOM,2015,SE.PRM.ENRR,74.2
CTY144,DOM,2016,SE.PRM.ENRR,93.8
CTY144,DOM,2017,SE.PRM.ENRR,83.1
CTY144,DOM,2018,SE.PRM.ENRR,85.5
CTY144,DOM,2019,SE.PRM.ENRR,73.0
CTY145,ECU,2010,SE.PRM.ENRR,95.3
CTY145,ECU,2011,SE.PRM.ENRR,96.5
CTY145,ECU,2012,SE.PRM.ENRR,82.5
CTY145,ECU,2013,SE.PRM.ENRR,100.0
CTY145,ECU,2014,SE.PRM.ENRR,83.8
CTY145,ECU,2015,SE.PRM.ENRR,94.4
CTY145,ECU,2016,SE.PRM.ENRR,65.5
CTY145,ECU,2017,SE.PRM.ENRR,89.2
CTY145,ECU,2018,SE.PRM.ENRR,81.7
CTY145,ECU,2019,SE.PRM.ENRR,86.9
CTY146,EGY,2010,SE.PRM.ENRR,86.3
CTY146,EGY,2011,SE.PRM.ENRR,86.5
CTY146,EGY,2012,SE.PRM.ENRR,92.4
CTY146,EGY,2013,SE.PRM.ENRR,78.2
CTY146,EGY,2014,SE.PRM.ENRR,91.8
CTY146,EGY,2015,SE.PRM.ENRR,99.8
CTY146,EGY,2016,SE.PRM.ENRR,68.1
CTY146,EGY,2017,SE.PRM.ENRR,75.6
CTY146,EGY,2018,SE.PRM.ENRR,76.1
CTY146,EGY,2019,SE.PRM.ENRR,71.9
CTY147,EL ,2010,SE.PRM.ENRR,79.3
CTY147,EL ,2011,SE.PRM.ENRR,97.4
CTY147,EL ,2012,SE.PRM.ENRR,100.0
CTY147,EL ,2013,SE.PRM.ENRR,86.3
CTY147,EL ,2014,SE.PRM.ENRR,81.1
CTY147,EL ,2015,SE.PRM.ENRR,94.6
CTY147,EL ,2016,SE.PRM.ENRR,56.6
CTY147,EL ,2017,SE.PRM.ENRR,72.3
CTY147,EL ,2018,SE.PRM.ENRR,57.1
CTY147,EL ,2019,SE.PRM.ENRR,72.2
CTY148,EST,2010,SE.PRM.ENRR,75.8
CTY148,EST,2011,SE.PRM.ENRR,100.0
CTY148,EST,2012,SE.PRM.ENRR,51.9
CTY148,EST,2013,SE.PRM.ENRR,80.0
CTY148,EST,2014,SE.PRM.ENRR,92.4
CTY148,EST,2015,SE.PRM.ENRR,89.9
CTY148,EST,2016,SE.PRM.ENRR,100.0
CTY148,EST,2017,SE.PRM.ENRR,86.9
CTY148,EST,2018,SE.PRM.ENRR,89.5
CTY148,EST,2019,SE.PRM.ENRR,62.9
CTY149,ETH,2010,SE.PRM.ENRR,73.1
CTY149,ETH,2011,SE.PRM.ENRR,63.6
CTY149,ETH,2012,SE.PRM.ENRR,91.9
CTY149,ETH,2013,SE.PRM.ENRR,89.2
CTY149,ETH,2014,SE.PRM.ENRR,88.8
CTY149,ETH,2015,SE.PRM.ENRR,74.4
CTY149,ETH,2016,SE.PRM.ENRR,73.3
CTY149,ETH,2017,SE.PRM.ENRR,87.5
CTY149,ETH,2018,SE.PRM.ENRR,77.0
CTY149,ETH,2019,SE.PRM.ENRR,72.8
