country_code,iso3,year,indicator_code,value
CTY105,ARM,2017,EN.ATM.CO2E.KT,15895
CTY105,ARM,2018,EN.ATM.CO2E.KT,31749
CTY105,ARM,2019,EN.ATM.CO2E.KT,67867
CTY106,AUS,2010,EN.ATM.CO2E.KT,45301
CTY106,AUS,2011,EN.ATM.CO2E.KT,37103
CTY106,AUS,2012,EN.ATM.CO2E.KT,25982
CTY106,AUS,2013,EN.ATM.CO2E.KT,55733
CTY106,AUS,2014,EN.ATM.CO2E.KT,13446
CTY106,AUS,2015,EN.ATM.CO2E.KT,33788
CTY106,AUS,2016,EN.ATM.CO2E.KT,14083
CTY106,AUS,2017,EN.ATM.CO2E.KT,48757
CTY106,AUS,2018,EN.ATM.CO2E.KT,30106
CTY106,AUS,2019,EN.ATM.CO2E.KT,2100
CTY107,AUS,2010,EN.ATM.CO2E.KT,14978
CTY107,AUS,2011,EN.ATM.CO2E.KT,16457
CTY107,AUS,2012,EN.ATM.CO2E.KT,16920
CTY107,AUS,2013,EN.ATM.CO2E.KT,47981
CTY107,AUS,2014,EN.ATM.CO2E.KT,1065
CTY107,AUS,2015,EN.ATM.CO2E.KT,45076
CTY107,AUS,2016,EN.ATM.CO2E.KT,12443
CTY107,AUS,2017,EN.ATM.CO2E.KT,25587
CTY107,AUS,2018,EN.ATM.CO2E.KT,21809
CTY107,AUS,2019,EN.ATM.CO2E.KT,19454
CTY108,AZE,2010,EN.ATM.CO2E.KT,19659
CTY108,AZE,2011,EN.ATM.CO2E.KT,56433
CTY108,AZE,2012,EN.ATM.CO2E.KT,41061
CTY108,AZE,2013,EN.ATM.CO2E.KT,10932
CTY108,AZE,2014,EN.ATM.CO2E.KT,59569
CTY108,AZE,2015,EN.ATM.CO2E.KT,26867
CTY108,AZE,2016,EN.ATM.CO2E.KT,28940
CTY108,AZE,2017,EN.ATM.CO2E.KT,932
CTY108,AZE,2018,EN.ATM.CO2E.KT,7562
CTY108,AZE,2019,EN.ATM.CO2E.KT,2787
CTY109,BAH,2010,EN.ATM.CO2E.KT,22151
CTY109,BAH,2011,EN.ATM.CO2E.KT,35969
CTY109,BAH,2012,EN.ATM.CO2E.KT,29180
CTY109,BAH,2013,EN.ATM.CO2E.KT,59701
CTY109,BAH,2014,EN.ATM.CO2E.KT,2193
CTY109,BAH,2015,EN.ATM.CO2E.KT,22871
CTY109,BAH,2016,EN.ATM.CO2E.KT,12073
CTY109,BAH,2017,EN.ATM.CO2E.KT,3046
CTY109,BAH,2018,EN.ATM.CO2E.KT,51614
CTY109,BAH,2019,EN.ATM.CO2E.KT,8420
CTY110,BAH,2010,EN.ATM.CO2E.KT,84
CTY110,BAH,2011,EN.ATM.CO2E.KT,33249
CTY110,BAH,2012,EN.ATM.CO2E.KT,333
CTY110,BAH,2013,EN.ATM.CO2E.KT,14867
CTY110,BAH,2014,EN.ATM.CO2E.KT,13935
CTY110,BAH,2015,EN.ATM.CO2E.KT,13430
CTY110,BAH,2016,EN.ATM.CO2E.KT,51765
CTY110,BAH,2017,EN.ATM.CO2E.KT,2317
CTY110,BAH,2018,EN.ATM.CO2E.KT,3584
CTY110,BAH,2019,EN.ATM.CO2E.KT,8097
CTY111,BAN,2010,EN.ATM.CO2E.KT,8544
CTY111,BAN,2011,EN.ATM.CO2E.KT,33389
CTY111,BAN,2012,EN.ATM.CO2E.KT,21216
CTY111,BAN,2013,EN.ATM.CO2E.KT,43921
CTY111,BAN,2014,EN.ATM.CO2E.KT,70495
CTY111,BAN,2015,EN.ATM.CO2E.KT,25759
CTY111,BAN,2016,EN.ATM.CO2E.KT,29501
CTY111,BAN,2017,EN.ATM.CO2E.KT,7965
CTY111,BAN,2018,EN.ATM.CO2E.KT,39722
CTY111,BAN,2019,EN.ATM.CO2E.KT,13202
CTY112,BAR,2010,EN.ATM.CO2E.KT,20683
CTY112,BAR,2011,EN.ATM.CO2E.KT,12079
CTY112,BAR,2012,EN.ATM.CO2E.KT,9339
CTY112,BAR,2013,EN.ATM.CO2E.KT,22241
CTY112,BAR,2014,EN.ATM.CO2E.KT,53901
CTY112,BAR,2015,EN.ATM.CO2E.KT,135
CTY112,BAR,2016,EN.ATM.CO2E.KT,6232
CTY112,BAR,2017,EN.ATM.CO2E.KT,43607
CTY112,BAR,2018,EN.ATM.CO2E.KT,1483
CTY112,BAR,2019,EN.ATM.CO2E.KT,48559
CTY113,BEL,2010,EN.ATM.CO2E.KT,19772
CTY113,BEL,2011,EN.ATM.CO2E.KT,27578
CTY113,BEL,2012,EN.ATM.CO2E.KT,29188
CTY113,BEL,2013,EN.ATM.CO2E.KT,4594
CTY113,BEL,2014,EN.ATM.CO2E.KT,29747
CTY113,BEL,2015,EN.ATM.CO2E.KT,690
CTY113,BEL,2016,EN.ATM.CO2E.KT,7447
CTY113,BEL,2017,EN.ATM.CO2E.KT,33967
CTY113,BEL,2018,EN.ATM.CO2E.KT,27334
CTY113,BEL,2019,EN.ATM.CO2E.KT,18125
CTY114,BEL,2010,EN.ATM.CO2E.KT,11468
CTY114,BEL,2011,EN.ATM.CO2E.KT,5228
CTY114,BEL,2012,EN.ATM.CO2E.KT,26917
CTY114,BEL,2013,EN.ATM.CO2E.KT,38303
CTY114,BEL,2014,EN.ATM.CO2E.KT,7741
CTY114,BEL,2015,EN.ATM.CO2E.KT,995
CTY114,BEL,2016,EN.ATM.CO2E.KT,23354
CTY114,BEL,2017,EN.ATM.CO2E.KT,22819
CTY114,BEL,2018,EN.ATM.CO2E.KT,20598
CTY114,BEL,2019,EN.ATM.CO2E.KT,24039
CTY115,BEL,2010,EN.ATM.CO2E.KT,5040
CTY115,BEL,2011,EN.ATM.CO2E.KT,61026
CTY115,BEL,2012,EN.ATM.CO2E.KT,26229
CTY115,BEL,2013,EN.ATM.CO2E.KT,30536
CTY115,BEL,2014,EN.ATM.CO2E.KT,31183
CTY115,BEL,2015,EN.ATM.CO2E.KT,10348
CTY115,BEL,2016,EN.ATM.CO2E.KT,68596
CTY115,BEL,2017,EN.ATM.CO2E.KT,20572
CTY115,BEL,2018,EN.ATM.CO2E.KT,39892
CTY115,BEL,2019,EN.ATM.CO2E.KT,35466
CTY116,BEN,2010,EN.ATM.CO2E.KT,8074
CTY116,BEN,2011,EN.ATM.CO2E.KT,36661
CTY116,BEN,2012,EN.ATM.CO2E.KT,12060
CTY116,BEN,2013,EN.ATM.CO2E.KT,3113
CTY116,BEN,2014,EN.ATM.CO2E.KT,31738
CTY116,BEN,2015,EN.ATM.CO2E.KT,5164
CTY116,BEN,2016,EN.ATM.CO2E.KT,14393
CTY116,BEN,2017,EN.ATM.CO2E.KT,5145
CTY116,BEN,2018,EN.ATM.CO2E.KT,11600
CTY116,BEN,2019,EN.ATM.CO2E.KT,30818
CTY117,BHU,2010,EN.ATM.CO2E.KT,5140
CTY117,BHU,2011,EN.ATM.CO2E.KT,15191
CTY117,BHU,2012,EN.ATM.CO2E.KT,7421
CTY117,BHU,2013,EN.ATM.CO2E.KT,56099
CTY117,BHU,2014,EN.ATM.CO2E.KT,28565
CTY117,BHU,2015,EN.ATM.CO2E.KT,25501
CTY117,BHU,2016,EN.ATM.CO2E.KT,37085
CTY117,BHU,2017,EN.ATM.CO2E.KT,5146
CTY117,BHU,2018,EN.ATM.CO2E.KT,41481
CTY117,BHU,2019,EN.ATM.CO2E.KT,28654
CTY118,BOL,2010,EN.ATM.CO2E.KT,19022
CTY118,BOL,2011,EN.ATM.CO2E.KT,15700
CTY118,BOL,2012,EN.ATM.CO2E.KT,5692
CTY118,BOL,2013,EN.ATM.CO2E.KT,13025
CTY118,BOL,2014,EN.ATM.CO2E.KT,14043
CTY118,BOL,2015,EN.ATM.CO2E.KT,5343
CTY118,BOL,2016,EN.ATM.CO2E.KT,17556
CTY118,BOL,2017,EN.ATM.CO2E.KT,55292
CTY118,BOL,2018,EN.ATM.CO2E.KT,18765
CTY118,BOL,2019,EN.ATM.CO2E.KT,12425
CTY119,BOS,2010,EN.ATM.CO2E.KT,29706
CTY119,BOS,2011,EN.ATM.CO2E.KT,2589
CTY119,BOS,2012,EN.ATM.CO2E.KT,41085
CTY119,BOS,2013,EN.ATM.CO2E.KT,32380
CTY119,BOS,2014,EN.ATM.CO2E.KT,20971
CTY119,BOS,2015,EN.ATM.CO2E.KT,23857
CTY119,BOS,2016,EN.ATM.CO2E.KT,71043
CTY119,BOS,2017,EN.ATM.CO2E.KT,43557
CTY119,BOS,2018,EN.ATM.CO2E.KT,74988
CTY119,BOS,2019,EN.ATM.CO2E.KT,33300
CTY120,BOT,2010,EN.ATM.CO2E.KT,16792
CTY120,BOT,2011,EN.ATM.CO2E.KT,13445
CTY120,BOT,2012,EN.ATM.CO2E.KT,22505
CTY120,BOT,2013,EN.ATM.CO2E.KT,33207
CTY120,BOT,2014,EN.ATM.CO2E.KT,38635
CTY120,BOT,2015,EN.ATM.CO2E.KT,2147
CTY120,BOT,2016,EN.ATM.CO2E.KT,3609
CTY120,BOT,2017,EN.ATM.CO2E.KT,23718
CTY120,BOT,2018,EN.ATM.CO2E.KT,9952
CTY120,BOT,2019,EN.ATM.CO2E.KT,11828
CTY121,BRA,2010,EN.ATM.CO2E.KT,50965
CTY121,BRA,2011,EN.ATM.CO2E.KT,22867
CTY121,BRA,2012,EN.ATM.CO2E.KT,6047
CTY121,BRA,2013,EN.ATM.CO2E.KT,22302
CTY121,BRA,2014,EN.ATM.CO2E.KT,41308
CTY121,BRA,2015,EN.ATM.CO2E.KT,2887
CTY121,BRA,2016,EN.ATM.CO2E.KT,66517
CTY121,BRA,2017,EN.ATM.CO2E.KT,41482
CTY121,BRA,2018,EN.ATM.CO2E.KT,203
CTY121,BRA,2019,EN.ATM.CO2E.KT,2113
CTY122,BRU,2010,EN.ATM.CO2E.KT,63046
CTY122,BRU,2011,EN.ATM.CO2E.KT,17893
CTY122,BRU,2012,EN.ATM.CO2E.KT,7167
CTY122,BRU,2013,EN.ATM.CO2E.KT,20693
CTY122,BRU,2014,EN.ATM.CO2E.KT,7052
CTY122,BRU,2015,EN.ATM.CO2E.KT,26026
CTY122,BRU,2016,EN.ATM.CO2E.KT,18104
CTY122,BRU,2017,EN.ATM.CO2E.KT,41887
CTY122,BRU,2018,EN.ATM.CO2E.KT,10285
CTY122,BRU,2019,EN.ATM.CO2E.KT,2120
CTY123,BUL,2010,EN.ATM.CO2E.KT,11275
CTY123,BUL,2011,EN.ATM.CO2E.KT,11122
CTY123,BUL,2012,EN.ATM.CO2E.KT,18061
CTY123,BUL,2013,EN.ATM.CO2E.KT,35863
CTY123,BUL,2014,EN.ATM.CO2E.KT,34497
CTY123,BUL,2015,EN.ATM.CO2E.KT,49991
CTY123,BUL,2016,EN.ATM.CO2E.KT,287
CTY123,BUL,2017,EN.ATM.CO2E.KT,29718
CTY123,BUL,2018,EN.ATM.CO2E.KT,38182
CTY123,BUL,2019,EN.ATM.CO2E.KT,3144
CTY124,BUR,2010,EN.ATM.CO2E.KT,14809
CTY124,BUR,2011,EN.ATM.CO2E.KT,23749
CTY124,BUR,2012,EN.ATM.CO2E.KT,42671
CTY124,BUR,2013,EN.ATM.CO2E.KT,14612
CTY124,BUR,2014,EN.ATM.CO2E.KT,40164
CTY124,BUR,2015,EN.ATM.CO2E.KT,25151
CTY124,BUR,2016,EN.ATM.CO2E.KT,15370
CTY124,BUR,2017,EN.ATM.CO2E.KT,19820
CTY124,BUR,2018,EN.ATM.CO2E.KT,15373
CTY124,BUR,2019,EN.ATM.CO2E.KT,44828
CTY125,BUR,2010,EN.ATM.CO2E.KT,5934
CTY125,BUR,2011,EN.ATM.CO2E.KT,76956
CTY125,BUR,2012,EN.ATM.CO2E.KT,12198
CTY125,BUR,2013,EN.ATM.CO2E.KT,45785
CTY125,BUR,2014,EN.ATM.CO2E.KT,44066
CTY125,BUR,2015,EN.ATM.CO2E.KT,79092
CTY125,BUR,2016,EN.ATM.CO2E.KT,27448
CTY125,BUR,2017,EN.ATM.CO2E.KT,27218
CTY125,BUR,2018,EN.ATM.CO2E.KT,12252
CTY125,BUR,2019,EN.ATM.CO2E.KT,24856
CTY126,CAM,2010,EN.ATM.CO2E.KT,16267
CTY126,CAM,2011,EN.ATM.CO2E.KT,12081
CTY126,CAM,2012,EN.ATM.CO2E.KT,7288
CTY126,CAM,2013,EN.ATM.CO2E.KT,17120
CTY126,CAM,2014,EN.ATM.CO2E.KT,40733
CTY126,CAM,2015,EN.ATM.CO2E.KT,5454
CTY126,CAM,2016,EN.ATM.CO2E.KT,41242
CTY126,CAM,2017,EN.ATM.CO2E.KT,5617
CTY126,CAM,2018,EN.ATM.CO2E.KT,45955
CTY126,CAM,2019,EN.ATM.CO2E.KT,22159
CTY127,CAM,2010,EN.ATM.CO2E.KT,9104
CTY127,CAM,2011,EN.ATM.CO2E.KT,21732
CTY127,CAM,2012,EN.ATM.CO2E.KT,12661
CTY127,CAM,2013,EN.ATM.CO2E.KT,22828
CTY127,CAM,2014,EN.ATM.CO2E.KT,38952
CTY127,CAM,2015,EN.ATM.CO2E.KT,17819
CTY127,CAM,2016,EN.ATM.CO2E.KT,10760
CTY127,CAM,2017,EN.ATM.CO2E.KT,8087
CTY127,CAM,2018,EN.ATM.CO2E.KT,34479
CTY127,CAM,2019,EN.ATM.CO2E.KT,28706
CTY128,CAN,2010,EN.ATM.CO2E.KT,9548
CTY128,CAN,2011,EN.ATM.CO2E.KT,40887
CTY128,CAN,2012,EN.ATM.CO2E.KT,9954
CTY128,CAN,2013,EN.ATM.CO2E.KT,45730
CTY128,CAN,2014,EN.ATM.CO2E.KT,37196
CTY128,CAN,2015,EN.ATM.CO2E.KT,30491
CTY128,CAN,2016,EN.ATM.CO2E.KT,10575
CTY128,CAN,2017,EN.ATM.CO2E.KT,34394
CTY128,CAN,2018,EN.ATM.CO2E.KT,46909
CTY128,CAN,2019,EN.ATM.CO2E.KT,34808
CTY129,CAP,2010,EN.ATM.CO2E.KT,3243
CTY129,CAP,2011,EN.ATM.CO2E.KT,26685
CTY129,CAP,2012,EN.ATM.CO2E.KT,48300
CTY129,CAP,2013,EN.ATM.CO2E.KT,74977
CTY129,CAP,2014,EN.ATM.CO2E.KT,14869
CTY129,CAP,2015,EN.ATM.CO2E.KT,41447
CTY129,CAP,2016,EN.ATM.CO2E.KT,48362
CTY129,CAP,2017,EN.ATM.CO2E.KT,310
CTY129,CAP,2018,EN.ATM.CO2E.KT,64551
CTY129,CAP,2019,EN.ATM.CO2E.KT,6629
CTY130,CHA,2010,EN.ATM.CO2E.KT,40224
CTY130,CHA,2011,EN.ATM.CO2E.KT,27632
CTY130,CHA,2012,EN.ATM.CO2E.KT,21389
CTY130,CHA,2013,EN.ATM.CO2E.KT,83670
CTY130,CHA,2014,EN.ATM.CO2E.KT,12468
CTY130,CHA,2015,EN.ATM.CO2E.KT,12066
CTY130,CHA,2016,EN.ATM.CO2E.KT,53286
CTY130,CHA,2017,EN.ATM.CO2E.KT,39045
CTY130,CHA,2018,EN.ATM.CO2E.KT,52052
CTY130,CHA,2019,EN.ATM.CO2E.KT,22921
CTY131,CHI,2010,EN.ATM.CO2E.KT,27923
CTY131,CHI,2011,EN.ATM.CO2E.KT,67523
CTY131,CHI,2012,EN.ATM.CO2E.KT,898
CTY131,CHI,2013,EN.ATM.CO2E.KT,17428
CTY131,CHI,2014,EN.ATM.CO2E.KT,39956
CTY131,CHI,2015,EN.ATM.CO2E.KT,15103
CTY131,CHI,2016,EN.ATM.CO2E.KT,5746
CTY131,CHI,2017,EN.ATM.CO2E.KT,35462
CTY131,CHI,2018,EN.ATM.CO2E.KT,53395
CTY131,CHI,2019,EN.ATM.CO2E.KT,16479
CTY132,CHI,2010,EN.ATM.CO2E.KT,15785
CTY132,CHI,2011,EN.ATM.CO2E.KT,3807
CTY132,CHI,2012,EN.ATM.CO2E.KT,12600
CTY132,CHI,2013,EN.ATM.CO2E.KT,47090
CTY132,CHI,2014,EN.ATM.CO2E.KT,22026
CTY132,CHI,2015,EN.ATM.CO2E.KT,124
CTY132,CHI,2016,EN.ATM.CO2E.KT,26559
CTY132,CHI,2017,EN.ATM.CO2E.KT,46279
CTY132,CHI,2018,EN.ATM.CO2E.KT,5952
CTY132,CHI,2019,EN.ATM.CO2E.KT,13215
CTY133,COL,2010,EN.ATM.CO2E.KT,74770
CTY133,COL,2011,EN.ATM.CO2E.KT,14463
CTY133,COL,2012,EN.ATM.CO2E.KT,11024
CTY133,COL,2013,EN.ATM.CO2E.KT,25803
CTY133,COL,2014,EN.ATM.CO2E.KT,13189
CTY133,COL,2015,EN.ATM.CO2E.KT,18127
CTY133,COL,2016,EN.ATM.CO2E.KT,34420
CTY133,COL,2017,EN.ATM.CO2E.KT,39793
CTY133,COL,2018,EN.ATM.CO2E.KT,11672
CTY133,COL,2019,EN.ATM.CO2E.KT,21106
CTY134,COM,2010,EN.ATM.CO2E.KT,9894
CTY134,COM,2011,EN.ATM.CO2E.KT,23235
CTY134,COM,2012,EN.ATM.CO2E.KT,25691
CTY134,COM,2013,EN.ATM.CO2E.KT,32897
CTY134,COM,2014,EN.ATM.CO2E.KT,51841
CTY134,COM,2015,EN.ATM.CO2E.KT,7543
CTY134,COM,2016,EN.ATM.CO2E.KT,1637
CTY134,COM,2017,EN.ATM.CO2E.KT,25208
CTY134,COM,2018,EN.ATM.CO2E.KT,22679
CTY134,COM,2019,EN.ATM.CO2E.KT,49917
CTY135,COS,2010,EN.ATM.CO2E.KT,26796
CTY135,COS,2011,EN.ATM.CO2E.KT,48952
CTY135,COS,2012,EN.ATM.CO2E.KT,3454
CTY135,COS,2013,EN.ATM.CO2E.KT,23546
CTY135,COS,2014,EN.ATM.CO2E.KT,7868
CTY135,COS,2015,EN.ATM.CO2E.KT,22441
CTY135,COS,2016,EN.ATM.CO2E.KT,17142
CTY135,COS,2017,EN.ATM.CO2E.KT,16067
CTY135,COS,2018,EN.ATM.CO2E.KT,16286
CTY135,COS,2019,EN.ATM.CO2E.KT,38409
CTY136,COT,2010,EN.ATM.CO2E.KT,20183
CTY136,COT,2011,EN.ATM.CO2E.KT,2494
CTY136,COT,2012,EN.ATM.CO2E.KT,18985
CTY136,COT,2013,EN.ATM.CO2E.KT,9466
CTY136,COT,2014,EN.ATM.CO2E.KT,21152
CTY136,COT,2015,EN.ATM.CO2E.KT,18728
CTY136,COT,2016,EN.ATM.CO2E.KT,15093
CTY136,COT,2017,EN.ATM.CO2E.KT,16329
CTY136,COT,2018,EN.ATM.CO2E.KT,45594
CTY136,COT,2019,EN.ATM.CO2E.KT,10516
CTY137,CRO,2010,EN.ATM.CO2E.KT,20358
CTY137,CRO,2011,EN.ATM.CO2E.KT,23904
CTY137,CRO,2012,EN.ATM.CO2E.KT,25047
CTY137,CRO,2013,EN.ATM.CO2E.KT,552
CTY137,CRO,2014,EN.ATM.CO2E.KT,19542
CTY137,CRO,2015,EN.ATM.CO2E.KT,29931
CTY137,CRO,2016,EN.ATM.CO2E.KT,11700
CTY137,CRO,2017,EN.ATM.CO2E.KT,23083
CTY137,CRO,2018,EN.ATM.CO2E.KT,36412
CTY137,CRO,2019,EN.ATM.CO2E.KT,7730
CTY138,CUB,2010,EN.ATM.CO2E.KT,46555
CTY138,CUB,2011,EN.ATM.CO2E.KT,8314
CTY138,CUB,2012,EN.ATM.CO2E.KT,1501
CTY138,CUB,2013,EN.ATM.CO2E.KT,33921
CTY138,CUB,2014,EN.ATM.CO2E.KT,70832
CTY138,CUB,2015,EN.ATM.CO2E.KT,22133
CTY138,CUB,2016,EN.ATM.CO2E.KT,35872
CTY138,CUB,2017,EN.ATM.CO2E.KT,7282
CTY138,CUB,2018,EN.ATM.CO2E.KT,11040
CTY138,CUB,2019,EN.ATM.CO2E.KT,24156
CTY139,CYP,2010,EN.ATM.CO2E.KT,28109
CTY139,CYP,2011,EN.ATM.CO2E.KT,11052
CTY139,CYP,2012,EN.ATM.CO2E.KT,35776
CTY139,CYP,2013,EN.ATM.CO2E.KT,3647
CTY139,CYP,2014,EN.ATM.CO2E.KT,2552
CTY139,CYP,2015,EN.ATM.CO2E.KT,46516
CTY139,CYP,2016,EN.ATM.CO2E.KT,46633
CTY139,CYP,2017,EN.ATM.CO2E.KT,4141
CTY139,CYP,2018,EN.ATM.CO2E.KT,62971
CTY139,CYP,2019,EN.ATM.CO2E.KT,12822
CTY140,CZE,2010,EN.ATM.CO2E.KT,22119
CTY140,CZE,2011,EN.ATM.CO2E.KT,17883
CTY140,CZE,2012,EN.ATM.CO2E.KT,33094
CTY140,CZE,2013,EN.ATM.CO2E.KT,26785
CTY140,CZE,2014,EN.ATM.CO2E.KT,26449
CTY140,CZE,2015,EN.ATM.CO2E.KT,5489
CTY140,CZE,2016,EN.ATM.CO2E.KT,22214
CTY140,CZE,2017,EN.ATM.CO2E.KT,48554
CTY140,CZE,2018,EN.ATM.CO2E.KT,6363
CTY140,CZE,2019,EN.ATM.CO2E.KT,18774
CTY141,DEM,2010,EN.ATM.CO2E.KT,28169
CTY141,DEM,2011,EN.ATM.CO2E.KT,60725
CTY141,DEM,2012,EN.ATM.CO2E.KT,24033
CTY141,DEM,2013,EN.ATM.CO2E.KT,10130
CTY141,DEM,2014,EN.ATM.CO2E.KT,6911
CTY141,DEM,2015,EN.ATM.CO2E.KT,19066
CTY141,DEM,2016,EN.ATM.CO2E.KT,2734
CTY141,DEM,2017,EN.ATM.CO2E.KT,20721
CTY141,DEM,2018,EN.ATM.CO2E.KT,18699
CTY141,DEM,2019,EN.ATM.CO2E.KT,61038
CTY142,DEN,2010,EN.ATM.CO2E.KT,17909
CTY142,DEN,2011,EN.ATM.CO2E.KT,28112
CTY142,DEN,2012,EN.ATM.CO2E.KT,86837
CTY142,DEN,2013,EN.ATM.CO2E.KT,43920
CTY142,DEN,2014,EN.ATM.CO2E.KT,72058
CTY142,DEN,2015,EN.ATM.CO2E.KT,8932
CTY142,DEN,2016,EN.ATM.CO2E.KT,14454
CTY142,DEN,2017,EN.ATM.CO2E.KT,36860
CTY142,DEN,2018,EN.ATM.CO2E.KT,33409
CTY142,DEN,2019,EN.ATM.CO2E.KT,27673
CTY143,DJI,2010,EN.ATM.CO2E.KT,34990
CTY143,DJI,2011,EN.ATM.CO2E.KT,22810
CTY143,DJI,2012,EN.ATM.CO2E.KT,57938
CTY143,DJI,2013,EN.ATM.CO2E.KT,62383
CTY143,DJI,2014,EN.ATM.CO2E.KT,17333
CTY143,DJI,2015,EN.ATM.CO2E.KT,54760
CTY143,DJI,2016,EN.ATM.CO2E.KT,5580
CTY143,DJI,2017,EN.ATM.CO2E.KT,139
CTY143,DJI,2018,EN.ATM.CO2E.KT,7557
CTY143,DJI,2019,EN.ATM.CO2E.KT,1247
CTY144,DOM,2010,EN.ATM.CO2E.KT,38067
CTY144,DOM,2011,EN.ATM.CO2E.KT,1558
CTY144,DOM,2012,EN.ATM.CO2E.KT,75993
CTY144,DOM,2013,EN.ATM.CO2E.KT,31501
CTY144,DOM,2014,EN.ATM.CO2E.KT,47113
CTY144,DOM,2015,EN.ATM.CO2E.KT,32248
CTY144,DOM,2016,EN.ATM.CO2E.KT,50356
CTY144,DOM,2017,EN.ATM.CO2E.KT,1699
CTY144,DOM,2018,EN.ATM.CO2E.KT,56173
CTY144,DOM,2019,EN.ATM.CO2E.KT,23523
CTY145,ECU,2010,EN.ATM.CO2E.KT,50231
CTY145,ECU,2011,EN.ATM.CO2E.KT,15989
CTY145,ECU,2012,EN.ATM.CO2E.KT,24514
CTY145,ECU,2013,EN.ATM.CO2E.KT,23630
CTY145,ECU,2014,EN.ATM.CO2E.KT,4519
CTY145,ECU,2015,EN.ATM.CO2E.KT,27827
CTY145,ECU,2016,EN.ATM.CO2E.KT,58490
CTY145,ECU,2017,EN.ATM.CO2E.KT,2596
CTY145,ECU,2018,EN.ATM.CO2E.KT,44046
CTY145,ECU,2019,EN.ATM.CO2E.KT,8185
CTY146,EGY,2010,EN.ATM.CO2E.KT,72736
CTY146,EGY,2011,EN.ATM.CO2E.KT,39615
CTY146,EGY,2012,EN.ATM.CO2E.KT,63127
CTY146,EGY,2013,EN.ATM.CO2E.KT,36801
CTY146,EGY,2014,EN.ATM.CO2E.KT,29765
CTY146,EGY,2015,EN.ATM.CO2E.KT,39823
CTY146,EGY,2016,EN.ATM.CO2E.KT,16588
